date,rating,text
2025-02-26T21:57:12+09:00,8,"연구원이 바라보는 실험실의 쥐, 자본가가 바라보는 노동자. 취급은 거기서 거기인거 같다."
2025-04-15T03:48:14+09:00,8,"프린트하면 다시 살수 있는 그 세계. 옥자의 죽어서 누군가의 먹이가 되는 세계 죽음에 면역되어가는 세상에, 생명이 얼마나 소중한지 메아리치는 미키17 삶에 대한 열망을 되세겨 주는 오늘의 미키18 은근 익살스러워서 즐거웠고, 무거운 주제를 유려하게 포장하는 센스! #25.4.15 (389)"
2025-03-03T20:28:41+09:00,7,보다 희망찬 방식으로 나아가며 끝내 새로운 지점에 도달한 봉준호.
2025-02-28T18:53:36+09:00,6,강한 독창성 끝에 아쉬운 독성만
2025-03-02T20:46:41+09:00,10,그간의 경험들을 바탕으로 만들어 낸 봉준호 식 블랙코미디
2025-03-02T13:32:19+09:00,7,"귀여운 변태, 온건한 직설법, 장대한 소동."
2025-02-28T22:50:55+09:00,7,<옥자>의 SF버전이자 성인판 <바람 계곡의 나우시카>. 카카오 함량이 높은 초콜릿처럼 흥미롭고 유쾌하지만 씁쓸하고 참혹하다. 덜컹거리고 위태로울수록 서로 연대하고 사랑하라는 메세지는 현 시국을 겪는 우리에게 주는 시의적절한 위로처럼 느껴지기도 한다.
2025-02-27T00:53:28+09:00,8,유치한것같지만  전혀 유치하지않고~~!! ost.색감.구도..그리고  패터슨의  연기력👏👏👏👏👏👏👏👏👏 봉테일님    아드님도  스텝이름에  있는것같던데  ㅎ ㅎ 내년   아카데미  간다에  👍👍👍👍👍
2025-03-22T21:15:14+09:00,2,"모르겠고 정말, 정말 끔찍하리만치 재미없다."
2025-02-28T13:53:44+09:00,8,흥미로운 소재와 거대한 윤리 담론을 탁월하게 엮어냈다.
2022-06-01T09:27:49+09:00,8,"[25.02.28.개봉] [크랭크인/업 22.08.03.-22.12.05.] [제작비 1억 5000만 달러] 수많은 미키가 분해되고 합쳐지면서 찾아가는 본연의 미키, + 소설(미키7) 원작 + 봉준호 감독의 8번째 장편영화 (협업없이 본인이 단독으로 각본 집필) + 개봉일 변경(미국 기준) 24.03.29. -> 25.01.31. -> 25.04.18.->25.03.07. 글로벌 개봉일"
2025-03-08T22:16:05+09:00,6,쉬운 소재속에 편안하게 보자니  어설픈 코미디와 강조고자하는 이야기가 자연스럽지 못하다.  옥자랑 비슷한 느낌이랄까...
2025-03-02T17:52:31+09:00,7,"참 시의적절한데, 헐리우드 자본으로 조금 더 뒤틀린 봉준호의 유니버스를 보기란 참 쉽지않구나."
2025-03-01T21:43:59+09:00,6,미국 외면하려하는 치부를 서늘하게 판다. 자꾸 우리 얘기 같은 느낌 아닌 느낌
2025-03-01T13:19:56+09:00,2,"난 괴물, 기생충을 원했어.... 봉..... 이게 뭐예요... 봉보리봉봉.....  기대가 너무 컸다... 재미가 없었다... 뭐에 별점을 줘야 할지 도통... 감도 안 잡혀 기생충을 기대했는데 크리쳐가 나오면서 내 마지막 집중력마저 산산조각이 나버렸어  편집이 좀 산만했고, 캐릭터의 매력이 좀 더 이끌어냈음 좋았을텐데 그러지 못하고..  매번 죽는 느낌이 어떤지 물어보는데에 쉬이 답을 못하는 것까진 괜찮았는데 카이가 갑자기 들이대는 그 장면에선 스토리가 갑자기 튀는 느낌이 들었고.... 왜 굳이 그 장면을 넣었어야 했을까.... 아무리 오픈리여도... 감정선이 붕 떠버린듯...  봉 감독 원하는대로 된게 맞는건가 스토리도 메세지도 다 너무 단편적이다...."
2025-03-01T10:06:59+09:00,7,이렇게 칙칙하고 괴상하면서 귀여운 SF 모험극 영화가 있었나 싶을 정도로 독특한 분위기를 자아내는 봉준호 브랜드의 신제품으로서 어떤 장르로 이쁘게 포장을 하더라도 봉준호 감독의 한결같은 신념은 확실해 보인다.
2025-03-08T22:05:11+09:00,6,"헐리우드 자본에 잠식당한 감독의 개성, 소재는 참신하나 메시지는 극히 진부하다"
2025-02-28T18:42:18+09:00,7,"봉준호틱함의 절정, 기괴한 유머로 뒤덮혀 산만하지만 재미있는."
2025-03-04T11:44:05+09:00,8,다만 ‘나’일 것이라는 낭만 혹은 희망.
2025-03-02T01:14:56+09:00,10,"이 영화를 평가절하하는 독자들은 아직 미키17를 충분히 사유하지 않고 우리가 기대하는 피날레가 아니라 약간은 싱거운 해피엔딩에 재미가 반감되었다고 느껴 성급하게 별점을 달아버린 사람들이 아닐까 생각이 든다. 후자를 위해서 미키17이 그리 단순한 영화가 아님을 설명하고 싶다.  봉준호는 사유의 깊이를 전혀 잃지 않았다. 그는 비관에서 희망으로의 전환을 시도했을 뿐이다.  영화는 사실 생각의 틈이 나지 않을 정도로 박진감있게 전개되어 2시간 내내 지루함을 느끼기 어렵다. 하지만 극장에 나와서 영화를 떠올려보고 곰곰히 생각을 해본다면 왠지 코 끝이 뜨거워지기도 한다. 이 영화는 근본적으로 sf가 아니라 오늘의 우리이자 내일의 우리들이 처할 인생에 대해 다룬 것이다.  단순히 미키17은 찌질한 캐릭터. 미키18은 쾌감을 주는 싸이코패스로의 의미를 갖는게 아니며 미키18은 미키17보다 성장한,폼나는 존재를 의미하는 것이 아니다. 만약에 감독이 단순히 그런것을 의미했다면 왜 미키18은 더 진작에 등장하지않으며 더 주인공같지 않은가?  미키는 지옥과도 같은 상황에 내밀려있다. 그는 죽거나 익스펜더블이 되어 살아남거나 만의 선택지만을 가졌고. (하나 뿐인 선택지 앞에서 계약서를 읽는 것은 의미 없다. 나를 무시하고 짓밟은 뒤 보상으로 하루를 연명시켜 주겠다는 계약을 읽어서 무엇하겠는가? 차라리 읽지 않는다면 희망이라도 있을 것이다.) 그는 살아남기를 선택한다. 미키는 이 시대의 힘없는 사람들이기도 하다. 내몰려서 간 곳에는 나를 소모하고 버리는 싸이코패스들 뿐이다. 또한 미키의 숫자가 나이를 의미한다는 감독의 인터뷰를 생각해보면 미키는 미친 우주선에, 여기가 어떤 곳인지 알 리 없는 곳에 사실상 가장 약한 존재로 태어나버린 것과 같음을 알 수있다. 17 이전의 미키가 전부 미키17과 유사하게 묘사되는 이유도 여기에 있다. 어린 소년은 가장 극단적 폭력 아래에서도 그래도 희망을 바라며 살아보고 싶은 것이다. 그래서 미키17은 손이 잘려나가도 웃어넘겨야만 한다.  미키는 바보같이 반항도 안하는 것이 아니라 오히려 자신을 지키기위해, 또 내일을 살아가기 위해 최대한의 지혜를 짜내는 것이다. 실제로 우리가 짜릿하고 속시원하다 느끼는 미키18은 그 즉시 처형대에 오른다.  미키17은 희망을 가진 순수한 소년이기도 힌다. 미키는 끔찍한 괴물들 사이에서 유일하게 친절한 방식으로 소통을 시도하며 자신을 인간으로 대우하지 않는 우주 감옥에서 도 자신을 사랑해줄 연인을 발견한다. 밥맛 떨어지는 티모에게도 우정을 찾으려하는 것이 미키다. 그것이 미키를 살아가게하는 동력인 것이다. 그렇게 미키는 17살까지 살아남아왔다.  미키의 숫자가 나이라고 말해왔지만 단순히 미키18이 어른을 뜻하는 존재는 아님을 말하고 싶다. 미키는 숫자마다 성격이 달랐다고 사람들은 이야기한다. 하지만 상식적으로 완벽히 똑같이 리프린팅되는 미키의 신체가 뇌에만 차이를 주어 리프린팅 되지는 않을 것이다. 그렇다면 미키의 성격 차이는 무엇에서 귀인하는가? 바로 미키의 신체와 달리 지속되는 기억이다. 인간은 작은 사건에도 세상에대한 인식과 태도가 바뀌곤 한다. 주변의 사람이 죽기만 해도 우린 변할 수 있는데 자기가 직접 죽는 인간이 태도와 성격이 변하지 않는 것이 가능하겠는가? 가장 극단적 사건 아래에서 인간의 성격이 바뀌는  것은 당연한 일이다. 이런 생각의 연장에서 우리는 미키18이 어른을 의미하지 않는 다는 것을 알 수있다. 미키18은 더 이상 버틸 수 없게 되어버린 미키인 것이다. 미키18은 쾌락에 몸을 맡기고 죽이고 싶은 인간을 죽여버린다. 이런 관점에서 우리는 어째서 감독이 이야기 진행상  별로 중요해보이지도 않는 장면인 캐시가 미키17에게 끌림을 느껴하는 장면을 넣은 것 인지도 알 수 있다. 그 장면은 미키17과 미키18의 태도의 차이를 생각해보라 요구하는 것이다. 마약과 쓰리썸, 살인 따위를 쉽게 생각하는 미키18이 만약 캐시의 방에 갔다면 과연 불륜을 저지르지 않았을까? 사랑에 신뢰가 중요하다 믿는 바보 미키17 이기에 멀티플이 들켜 죽을지도 모르는데도 방으로 뛰어가는 것이다. 미키17의 희망과 소통은 그만큼 중요한 것이다. 그렇기에 감독은 미키17이 죽고 미키18이 살아가며 어른이 되는 장면을 연출하지 않고 소통하는 존재인 미키17을 살리고 미키17이 미키18로부터 맞서 싸우는법도 배우도록 만든 것이다.  나는 이 영화가 교훈적이라고 욕하는 것을 이해하기가 어렵다. 사실상 19세 관람가가 아닌 대부분의 영화는 초등학생들도 볼 수 있는 가족 영화인 것이다. 개인이 개인을 구하고 부조리한 사회에 맞서 이긴다는 결말은 어른들에게는 시시한 판타지로 느껴지지만 강력한 티켓파워를 가진 감독이 아이들과 어른들에게 희망적인 해결방법을 얘기하는 것이 별점 2점을 받아야되는 이유라는 생각은 전혀 공감되지 않는다.  글에 다 적지 못할 정도로 이 영화에는 탁월한 점들이 많다. 솔직히 이 영화의 풍자는 용기가 가상할 지경이다. 21세기의 가장 유명한 감독이 가장 강한 권력을 가진채로 지금 살아있는 위선자들을 상대로 전체관람가로, 전세계를 독자로 상정하고 풍자하는 장면을 넣은 것 자체가 충격적이다.  이 영화가 3년전에 찍혔기에 의도하지 않았음에도 불구하고 가장 직접적 풍자가 이루어져버렸다. 탄핵 반대 집회에서 성조기를 휘두르며 다 때려부수는 아스팔트 극우들에게 또 미국에서는 가장 폭력적이고 광적인 집단을 만드는데 성공한 트럼프의 신자유주의, 기업지상주의,국수주의, 파시스트들에게 직접적인 반감을 사버린 봉준호는 앞으로는 이런 주제를 다루기 힘들어질지도 모른다. 우리는 미키17에 대해 더 깊게 생각해볼 차례이며 이 영화를 이해하는 봉준호 팬이라면 지금 봉준호를 가장 지지해주어야 한다."
2025-03-01T15:03:03+09:00,8,"봉준호 감독의 8편째 장편 영화인 미키 17은 자본주의, 계급사회, 제국주의, 식민주의, 생명윤리 등 과거부터 이어진 현대사회의 다양한 문제들을 부드럽게 넓게 펴 바른 동시에 그의 필모 전체를 망라한 듯한 요소들과 함께 특유의 유머감각까지 넉넉히 갖추고 있다. 여기에 더해 이 미워할 수 없는 크리쳐들을 보고 듣고 있으니 마치 옥자의 돌림노래가 봉준호의 우주에 닿아 새롭게 메아리치는 것만 같다.  우리 사회에서 끊임없이 소모품처럼 대체되고 결국 잊히고야 마는 존재들을 위해 우린 어떻게 해야 할까. 시스템에 온몸으로 저항해야 할까. 목소리를 내지만 결국엔 순응해야 할까. 강렬히 저항하지도, 완벽히 순응하지도 않은 채 바라만 봐야 할까.  #리프린팅된 유전의 토니콜렛#콩벌레 귀여워 굿즈 내놔라. MICKEY  MICKEY ⬛️1718   BARNES"
2025-03-19T23:17:08+09:00,7,살고 죽는 것만 생각하다가 만난 '행복'이란 단어의 새삼스러움 (2025.03.19.)
2025-02-28T21:18:26+09:00,7,차가운 멸망보단 따뜻한 희망의 버튼을 살포시.
2025-02-28T19:18:22+09:00,8,봉준호 시네마틱 유니버스의 결정체! 신선함과 기시감의 묘한 공존.
2025-03-20T11:16:10+09:00,7,부품처럼 존재하는 지금 미키 다음 미키들에게 이름 불러주기  언택트톡)
2025-03-02T14:24:27+09:00,7,"1. 장르와 은유, 풍자의 종합 선물 세트 2. 봉준호란 이름을 가리면 수작, 풀면 범작. 3. <오블리비언>, <6번째 날>의 소재와 <반지의 제왕> 골룸과 <나우시카>의 오무 캐릭터를 떠올린건 내가 너무 덕후스러운 징후인가?"
2025-03-02T02:21:23+09:00,8,블랙코미디와 SF가 개성과 재치로 유쾌하게 어우러진다.
2025-03-01T15:12:48+09:00,7,주노 2이었던가 3이었던가 그때 살려서 가둬놓고 놓고 평생 살인의추억이랑 마더같은거나 찍게 냅뒀어야
2025-02-28T17:29:40+09:00,6,"나는 이리저리 뒤섞이는 인물들보다 크리퍼의 생태계가 궁금했어. 본능적으로 인간에 대한 환멸을 느끼고 있으면서도 세간의 시선에 애써 충동을 억눌러가며 깨끗한 희망을 전하려 분주하게 움직인다. 감독 봉준호의 각본과 연출이라고 인식하고 본다면 이상하고, 실망스러운 흐름들. 언제 재미를 느낄 수 있을까를 생각하며 보았다. 내레이션의 사용 빈도와 타이밍이 아쉬운 이유는 무엇일까. 나는 그 이유를 미키가 흥미롭지 않다는 추측을 해본다. 그는 분명 지원을 했지만 떠밀리듯 그리고 딱 선택된다. 유일한 소모품으로서의 그의 위치가 참 잘 그려지지 않는다. 의례적인 소모품인지 구국의 영웅인지. 그저 누군가를 대신한 죽음의 하청인 것인지. 그 모든 의미가 될 수 있겠지만 그건 모든 방면에서 인상이 옅다는 의미도 된다. 사실 인상적으로 볼만한 인물과 배우를 찾을 수 없었다. 무언가 뜨겁게 끓어오르거나 미치도록 차가운 순간 없이 밍밍하다. 변수가 생기지 않는, 정해진 그림을 위한 선택들. 매우 착하고 선해서 투닥거리는 마음이 생기지 않는 영화였다. 착한 사람을 좋아하긴 한다. 누가 나쁜 사람을 좋아하겠는가. 그런데 나쁜 얘기를 하는 영화는 그 자체로 반가운 것이기도 하다. 정말 이대로 좋은 것인가. 딱 이렇게 정리해버리면. 흉측한 타인을 어떻게 대하겠는가. 묻는 영화 같기도 했다. 그렇다면 착한 것은 무엇인지. 대체 선량하다는 것은 무엇인지 설명이 필요했다. 남들이 좋게볼 영화에 나쁜 이야기를 하는 게 달가운 일은 아니다. 그러나 분명히 이 영화는 모자른 구석이 많다."
2025-03-03T19:48:58+09:00,8,"1. 우리가 외계인이야. 쟤네가 아니고.  2. 익스펜더블인 미키가 생체실험 뒤 다시 살아날 걸 알면서도 방호복을 입은 채 임종을 지켜주는 나샤를 보는데… 눈물이 고일 수밖에 없었다. 사랑에 관한 영화라던 봉준호 감독의 말에 고개를 끄덕이고 있는 나ㅠㅠ  3. 마크 러팔로가 등장하는 모든 씬 속의 다크한 유머가 너무 내 타입이라서 웃겼고 입이 썼고(베이비 크리퍼를 잔인하게 총살한 뒤 소독하라고 가슴을 펴고 우뚝 선 자세라든가, 미키17 죽이려고 할 때 부인과 카펫으로 옥신각신하는 모습이라든가, 뭐 엄청난 연설을 하겠다고 마마크리퍼 만나려다가 연막 작전에 물 먹고 폭파되는 마지막이라든가…ㅎㅎ) 죽어서 기뻤다^^!  4. 순딩이 미키17 너무 귀여웡… 로버트 패틴슨이 왼쪽 얼굴 오른쪽 얼굴 다른 사람처럼 이토록 다른 인상을 가지고 있는지 처음 알았다. 나오미 애키는 <빌어먹을 세상 따위 시즌2>부터 눈여겨 봤는데, 맛간 쓰리썸 조크부터 죽을 뻔한 조코를 끌어안고 달리는 멋진 액션까지 눈부시게 해낸 배우여서 앞으로도 기억하려 한다.  5. 각색을 많이 해서 영화가 책보다 더 잼났다. 책 읽으면서 상상한 크리처보다 더 징그럽게 귀여워서 크리퍼들에게 홀딱 마음을 줘버렸다. 디렉터 봉 이쯤되니 괴물-옥자에 이은 크리처 전문 감독임. 조코 살리려고 마마크리퍼가 침으로 샤워(?)시키는 장면이 나오는데, 김혜리 기자 말대로 디렉터 봉은 체온과 체액 전문(? 감독이기도 한 듯."
2025-03-02T18:47:40+09:00,6,"'상식적으로'라는 표현이 가장 오염된 시기를 살고 있지 않나, 문득 그런 생각이 들었다.  세상을 구한다는 말 이제는 쉽게 믿고 싶지 않다. 인류를 위한다는 말 이제는 쉽게 뱉고 싶지 않다. 세계가 혼탁해질수록 우리가 믿고 싶은 말을 뱉는 사람한테 더 이상 속고 싶지 않다.  평화를 지킨다는 말을 가볍게 부르짖는 사람을 우리는 조심해야 한다. 대의를 외치면서도 누군가의 울부짖음에 귀 막는 사람을 우리는 경계해야 한다.  사회가 복잡해지는데 삶이 마냥 단순해질 순 없다고 생각한다. 그곳에서 생 하나하나가 위태롭게 산다는 것을, 어쩌면 더 나아지지 않을 수도 있다는 것을, '삶'을 가장 어렵고 조심스럽게 뱉는 사람들이 많아져야 한다고 믿는다.  소름 돋는 울음 소리엔 우리가 들어봐야 할 이유가 있을 것이다."
2025-03-01T17:07:07+09:00,5,"봉준호의 첫 할리우드 SF 영화라는 점에서 기대가 컸지만, 결과물은 의외로 무척 평범하다. 그의 특유의 연출 감각과 풍자가 여전히 유효한 건 사실이지만, 그것이 미키 17을 특별하게 만들지는 않는다. 영화는 복제 인간 ‘미키’라는 소재를 통해 정체성과 윤리의 문제를 다루려 하지만, 논의의 깊이는 얕고 질문은 지나치게 원론적이다. 결국 봉준호가 이번 작품에서 던지는 질문은 ‘개인의 존재란 무엇인가?’인데, 이 질문에 대한 영화의 답변은 우리가 이미 여러 번 들었던 익숙한 이야기일 뿐이다.  가장 큰 문제는 영화가 너무나 친절하다는 점이다. 그의 기존 작품들이 불편한 질문을 던지고 관객을 사유의 장으로 밀어넣었다면, 미키 17은 차분하고 정돈된 방식으로 이미 답을 정해 놓은 듯한 태도를 취한다. 설국열차가 계급 투쟁을, 기생충이 사회 구조의 불평등을 불편할 정도로 날카롭게 해부했다면, 미키 17은 윤리적 고민을 가볍게 스케치하는 수준에 머문다. 이는 봉준호가 할리우드 시스템 안에서 어느 정도 타협한 결과물처럼 보이기도 한다.  또한 영화는 SF 장르적 상상력에서도 한계를 보인다. 우주 개척과 복제 인간이라는 소재를 가져왔지만, 이를 통해 새로운 세계관을 구축하거나 장르적 실험을 시도하지 않는다. 그저 기존에 존재했던 SF 설정을 그대로 답습하며, 친숙한 방식으로 이야기를 전개할 뿐이다. 봉준호 특유의 유머와 풍자는 여전히 존재하지만, 그것이 영화의 본질적인 문제점을 덮어주지는 못한다.  결국 미키 17은 나쁘지 않은 영화지만, 봉준호라는 이름이 붙은 이상 기대에 미치지 못하는 작품이다. 그의 필모그래피에서 이 영화가 차지하는 위치를 생각해보면, 어쩌면 가장 ‘무난한’ 작품으로 남게 될 가능성이 크다. 그 무난함이 감독으로서의 성장인지, 혹은 안온함 속에서의 정체인지, 그 판단은 이후 그의 행보에 달려 있을 것이다."
2025-02-28T23:08:22+09:00,6,"봉준호 감독의 외화작도 이제 어느덧 세편째... 자신만의 스타일을 갖춘 거장답게 외화작에서도 봉감독 만의 그것이 자리잡아가는 것 같다. 헌데 원작을 각색한것의 한계인것인가 아님 언어와 문화가 다름으로 인한 연출에서 느껴지는 이질감때문인가. 살추, 괴물, 마더, 기생충 등 걸작들과 견주어봤을때 다소 아쉬운것은 사실이었다."
2025-02-28T21:58:01+09:00,7,봉준호의 손맛은 한식이 더 맞다. 확실해졌다.
2025-02-28T17:05:29+09:00,8,봉테일이라면 횡설수설이라도 괜찮아
2025-02-26T23:35:11+09:00,8,자본주의와 극단주의에 대해 사랑과 공존으로 답을 내린 봉주르봉봉 영화가 끝나고 니플헤임에 있는 미키가 자꾸 생각난다.
2025-03-01T14:07:38+09:00,6,기존의 봉준호감독을 생각했다면 이 영화는 접근 방식이 조금 다르다.  새로운 장르를 시도했으나 신선하지 않았다.
2025-03-01T00:06:01+09:00,7,"특정한 상황에 놓인다면 우리는 도덕적 원칙을 지킬 수 있을까? 환경이 인간 또는 문명에 지대한 영향을 끼치는 요소임은 누구나 알고 있다. 욕망과 탐욕을 향한 추구가 일반적인 모습과는 달리 점잖은 척 숨어있지만, 그것이 표면에 드러나면 지키려는 것과 부정하려는 것들이 나타난다. 힘을 가진 자들은 약한 자들을 무자비하게 유린한다. 또한, 생존이라는 궁극적인 목적 앞에 윤리가 파괴되고 선악의 경계가 사라지는 서늘한 광경은 우리에게 더없이 차별과 혐오, 공포와 광기, 왜곡된 욕망 등 인간 내면의 근원적인 인간의 본성에 혐오감을 일으키기에 충분하다. 인간 내면에 심어진 욕망의 씨앗이 얼마나 큰 파국을 일으키고, 옳은 선택이 없으면 더 나은 선택은 무엇인지 등을 생각하게 만드는 모습은 우리와도 크게 다르지 않다. 우리가 약한 것도, 혹은 특별한 것도 아니다. 단지 또 하나의 희생자일 뿐이다."
2025-02-28T23:09:34+09:00,7,"본적없는 세계를 그럴듯하게 그려냈는데,  이야기 자체가 엄청 매력적으로 다가오지는 않았습니다.  오히려 플롯에 허술한 부분도 있고,  어디선가 이미 본 것 같은 느낌도 듭니다.  하지만 사각형의 스크린에 잘 담겨진 미장센은 충분히 감탄할만 했고,  특히 캐스트의 합이 좋았다고 생각합니다.  스펙터클한 장면과 사운드가 중요한 요소이므로 꼭 영화관에서 관람하시길 권장합니다."
2025-02-28T20:16:34+09:00,7,차가우면서 따뜻하다
2025-02-28T19:48:40+09:00,2,크리퍼를 제외한 모든 게 유치찬란하다. 86세대의 정치적 빈곤함까지 느낌
2025-02-23T21:25:15+09:00,7,때로 순해질 순 있어도 결코 복제되진 않는 (봉준호의) 오리지널리티
2022-08-01T12:19:25+09:00,8,이제는 틸다스윈튼이 캐스팅 됐다.. 누가 캐스팅 됐다 가 아닌 그냥 봉준호 신작이 나온다 한마디로 가장 흥분되는 시점이 아닌가 싶다.
2025-03-12T22:33:00+09:00,6,기억나는 건 공들여 세계관을 설명하는 패틴슨의 넋두리.
2025-03-01T22:54:33+09:00,6,프랜차이즈화된 봉준호가 보고싶다면.
2022-12-07T22:09:11+09:00,9,뭐고 개재밌네;;;; ㅋㅋㅋㅋ 집에 올때 아기 크리퍼 한마리 데려옴 ㄹㅇ 봉은 걍 신이맞다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-03-30T12:24:12+09:00,8,"뻔히 예상되는 난장판을 향해, 힘차게 나아간 '노골적임'에서 오는 블랙코미디, 혹은 헛웃음."
2025-03-02T01:43:14+09:00,6,약간은 무뎌진 봉준호의 디테일들
2025-03-01T00:55:56+09:00,8,봉준호다운 다층적 아이러니들과 헐리웃스러운 결말의 웰메이드 영화.
2025-02-28T22:35:33+09:00,6,봉준호 열차의 확실한 꼬리칸
2025-02-28T22:12:37+09:00,8,"요즘 이 정도 예산이 들어간 SF영화는 대부분 팝콘무비로써 장르적 쾌감에만 최대한 집중한다고 생각하는데, 이 영화의 매력은 오히려 이정도의 거대한 스케일에서도 자신의 화법만으로 승부할 수 있는 내공이 영화 내내 느껴지는 지점에서 오는 즐거움과, 사회 전반에 대한 화두들을 직접적으로 다룬다는 점에서 느껴진다.  장르적인 재미만 놓고 본다면 엔돌핀이 부족할 수 있지만, 영화적인 유일무이함을 놓고 본다면 점수가 높아지는 영화."
2025-02-28T18:15:03+09:00,6,가장 순한 본성을 가진 봉준호 8이 이전 봉준호들의 이야기를 한데 모아 무디지만 친절하게 훑어본다.
2025-03-04T13:35:05+09:00,8,"미키는 평면적인 인간이 아닌데, 그게 17명의 미키를 더하면 나올 듯. 순진하고 착한 17도, 하드보일드한 18도, 이전의 우유부단하거나 겁이 많은 그들이 다 '미키'라는 인간의 내면을 형성하고 잇다. 무엇이 진짜인지, 자신도 모르겠지. 수많은 우연과 선택을 통해서 지금의 내가 결정되었으니. '나쁜 정치 지도자'의 시대를 사는 우리에게, 봉준호의 영화는 일종의 예언서가 됐다. 5년 전에 상상한 <미키17>이 지금 우리와 배경만 다를 뿐이니. 물론 해피엔딩의 결말은 다를 수 있겠다."
